x,y,lat,lon,
0.6710055555556982,0.7390101851854941,48.50789,-71.63646,
0.25120937499994783,0.6706949999997841,48.50901,-71.65012,
0.556272556605161,0.3471514109439577,48.5143,-71.6402,
